,g,pattern,membership
12198,"BHLHB9,ARMCX5-GPRASP2",1,0.9143572876916265
12199,BHLHE41,0,0.9948524718157776
12200,BHMT,0,0.999792427502704
12201,BICD2,10,0.962016827182336
12202,BICDL1,12,0.9580502072760805
12203,BICRAL,1,0.7877477099119428
12204,BID,0,0.9985850362427688
12205,BIK,0,0.6707453654367158
12206,BIN1,1,0.9981310311790433
12207,BIN2,0,0.9979733479950177
12208,BIN3,0,0.994057848970428
12209,BIRC5,1,0.5032447779459186
12210,BIRC6,1,0.92721060930701
12211,BIRC8,0,0.9987079171206554
12212,BLOC1S5,0,0.9996668323437545
12213,BLOC1S6,3,0.9991319953911342
12214,BMF,10,0.997246599777718
12215,BMP5,0,0.9966603862332922
12216,BMP6,0,0.9998044670163583
12217,BMP7,6,0.998873950244014
12218,BMPER,14,0.5425300765675366
12219,BMPR1A,0,0.8341166058936572
12220,BMX,0,0.9999558597385934
12221,BNIP5,0,0.9977469230362532
12222,BNIPL,0,0.999912571964618
12223,BOK,1,0.8400405169176774
12224,BOP1,12,0.6350561436697955
12225,BORA,10,0.717485394398037
12226,BORCS6,0,0.9999028026929838
12227,BPIFA2,0,0.9999350735532367
12228,BPIFB4,0,0.8334760784195694
12229,BPIFB6,0,0.9925125805065559
12230,BPTF,13,0.9117048988853129
12231,BRAF,4,0.9909007349049929
12232,BRF1,1,0.8966806678770116
12233,BRF2,8,0.871898987468221
12234,BRICD5,0,0.9950277238594949
12235,BRK1,4,0.774139290489253
12236,BRMS1L,12,0.9969833770924754
12237,BRPF3,3,0.9751142765140234
12238,BRSK1,1,0.9471943361035906
12239,BRWD1,3,0.9958930674223929
12240,BSND,0,0.9998091157634599
12241,BSPH1,0,0.9998140200645992
12242,BTBD1,1,0.986024583776541
12243,BTBD16,10,0.6198814430668647
12244,BTBD17,2,0.9990741061531744
12245,BTC,6,0.9927876482915261
12246,BTD,12,0.7096509466953833
12247,BTF3,5,0.7072455193004697
12248,BTF3L4,3,0.9999506682317436
12249,BTG1,6,0.9999297634966915
12250,BTG3,6,0.9999974440337205
12251,BTK,0,0.9998822115230257
12252,BTN3A2,0,0.998712606051916
12253,BTNL3,0,0.9451488175752482
12254,BTRC,1,0.8476182729497239
12255,BUB1B,6,0.9428596319021352
12256,BUD13,10,0.9549575557787389
12257,"BUD31,PTCD1,ATP5MF-PTCD1",0,0.9995949405170546
12258,BVES,10,0.7804542959470356
12259,BZW2,9,0.9682822602500565
12260,C10orf126,10,0.8258464809821082
12261,C10orf143,0,0.9997772882042371
12262,C10orf53,0,0.9956806044900481
12263,C10orf62,0,0.9952731776671572
12264,C10orf88,8,0.9353004941971194
12265,C11orf1,0,0.9999284741889586
12266,C11orf54,10,0.8773136613967717
12267,C11orf65,0,0.999829351157745
12268,C11orf80,1,0.8889346325017061
12269,C11orf86,0,0.9661783166299568
12270,C11orf95,3,0.8978162584113326
12271,"C12orf43,HNF1A",0,0.9998508529148941
12272,C12orf54,0,0.9995240420505184
12273,C12orf56,0,0.9991245091095119
12274,C12orf57,3,0.9237797254393135
12275,C12orf76,1,0.9772174029740363
12276,C13orf42,0,0.7279549438059152
12277,C13orf46,0,0.9956628082063205
12278,C14orf178,0,0.9380690867235966
12279,C14orf93,0,0.980966505721785
12280,C15orf39,0,0.999727047130731
12281,C16orf54,0,0.9939020833800888
12282,C16orf74,10,0.8101742929890913
12283,C16orf78,12,0.9932378911520271
12284,C16orf87,1,0.9819121642212956
12285,C16orf90,0,0.998827736501112
12286,C16orf91,0,0.9677728131911691
12287,C16orf95,8,0.5566416537028358
12288,C17orf100,12,0.98448328611276
12289,C17orf113,0,0.8832041081618237
12290,C17orf67,0,0.9756514206759959
12291,C17orf98,0,0.9998388340879342
12292,C17orf99,0,0.7956224975721246
12293,C19orf18,0,0.9992481304034213
12294,C19orf25,8,0.9807778464218582
12295,C19orf38,0,0.9941743914633911
12296,C19orf54,10,0.6315011482263517
12297,C19orf67,0,0.9996926308649646
12298,C19orf81,10,0.391179685157465
12299,C1GALT1,8,0.9991028647039182
12300,C1orf100,0,0.999917710044812
12301,C1orf115,9,0.986781353071455
12302,C1orf131,0,0.9945363029030643
12303,C1orf141,0,0.999638790986369
12304,C1orf159,8,0.5959797890136298
12305,C1orf185,0,0.9997665038948376
12306,C1orf198,10,0.7778841942802103
12307,C1orf210,0,0.9997653138156475
12308,C1orf232,0,0.9995094435189695
12309,C1orf53,0,0.9999278578451434
12310,C1orf61,6,0.9999127293919265
12311,C1QA,10,0.5197238002036061
12312,C1QB,0,0.9950605270738946
12313,C1QBP,3,0.9986431875195987
12314,C1QC,0,0.9998408105023845
12315,C1QL4,0,0.9995131830570757
12316,C1QTNF12,0,0.9977512685779938
12317,C1QTNF4,12,0.7331978710148568
12318,C1QTNF6,10,0.9320603092953182
12319,C1R,10,0.9985277810645999
12320,C1S,0,0.9996331992099698
12321,C20orf96,3,0.9779675544446821
12322,C21orf58,0,0.9967518632435548
12323,C22orf42,0,0.9972440445877705
12324,C2CD2,8,0.9955732463805561
12325,C2CD4A,0,0.9997091865191505
12326,C2CD4B,0,0.9998788056608956
12327,C2orf16,0,0.9455559243302271
12328,C2orf50,0,0.984291924812464
12329,C2orf73,0,0.7104718722011336
12330,C2orf80,1,0.9610577758593117
12331,C2orf81,10,0.9515544386632036
12332,C3AR1,0,0.996096762586631
12333,C3orf18,0,0.9758062617130014
12334,C3orf35,0,0.99959075664715
12335,C3orf49,0,0.9990484487080734
12336,C3orf52,0,0.998040682011198
12337,C3orf56,0,0.9999694636326008
12338,C3orf80,12,0.9987927916812349
12339,C3orf85,0,0.97013843782126
12340,C4orf17,8,0.5285790358957887
12341,C4orf33,0,0.99973065779967
12342,C4orf50,12,0.9971939851962186
12343,C4orf54,0,0.9995352911706845
12344,C5,0,0.6906880975147927
12345,C5AR1,0,0.9947262708619057
12346,C5AR2,0,0.9971140062561653
12347,C5orf24,3,0.9941143643615082
12348,C5orf34,0,0.9792128389625265
12349,C5orf47,0,0.9997701595932856
12350,C5orf49,0,0.9999358138558663
12351,C5orf60,0,0.9999413677724074
12352,C6orf132,0,0.8755458929089031
12353,C6orf136,8,0.9992767493691836
12354,C6orf141,10,0.8243687732166296
12355,C6orf15,0,0.8535919151945707
12356,C6orf201,0,0.9997403405799277
12357,C6orf58,0,0.999983974204789
12358,C7,0,0.9997385436486184
12359,C7orf33,0,0.9780007521832196
12360,C8B,0,0.9986869378712673
12361,C8orf33,0,0.9893700982139202
12362,C8orf34,12,0.749739355016081
12363,C8orf48,8,0.9967903779358973
12364,C8orf76,0,0.9979370405993268
12365,C8orf86,0,0.9992010722366198
12366,C8orf88,10,0.9587243579386922
12367,C9orf129,12,0.978797033615353
12368,C9orf24,0,0.8474604019786887
12369,C9orf64,0,0.9899944628889683
12370,CA1,0,0.9998003556653032
12371,CA10,0,0.9780236634088099
12372,CA12,6,0.99982438238427
12373,CA13,0,0.9972030161130297
12374,CA14,10,0.999473376363258
12375,CA5A,0,0.9951114282252451
12376,CAAP1,10,0.9991364809101845
12377,CAB39L,14,0.996407665865035
12378,CABIN1,1,0.7155107149333433
12379,CABP1,12,0.9997549894122105
12380,CABP2,0,0.9990756567559196
12381,CABP4,0,0.9993217205170617
12382,CABP5,0,0.9992158052678677
12383,CACFD1,7,0.9998470445329976
12384,CACNA1A,12,0.991506370316217
12385,CACNA1B,1,0.6350259390807269
12386,CACNA1C,1,0.9874241408459458
12387,CACNA1F,0,0.9917893170444553
12388,CACNG1,0,0.999897306145194
12389,CACNG3,12,0.9995131819038372
12390,CACNG7,1,0.9519177724782651
12391,CACYBP,3,0.9223424736937682
12392,CAD,0,0.7704854375874098
12393,CADPS,1,0.9972578243402639
12394,CALCA,0,0.9996420173409244
12395,CALCOCO2,6,0.6872331276759748
12396,CALCRL,0,0.9982201461836573
12397,CALHM3,0,0.7500554431330299
12398,CALHM4,0,0.6855230479720067
12399,CALM1,1,0.7705898727544641
12400,CALM2,3,0.9999737037728973
12401,CALM3,1,0.9862016236132994
12402,CALN1,1,0.9571115118336572
12403,CAMK1,1,0.6023892265273425
12404,CAMK2A,12,0.9912207434233059
12405,CAMK2B,9,0.9879952363219602
12406,CAMK4,1,0.6490174323382588
12407,CAMKK1,12,0.9190545117223268
12408,CAMKK2,1,0.5877230379685271
12409,CAMTA1,1,0.9944772598770223
12410,CAMTA2,12,0.9912619750068699
12411,CAND1,3,0.9992521350311702
12412,CAND2,12,0.9066384495239789
12413,CAP2,1,0.8341025893049189
12414,CAPN1,12,0.781653029061022
12415,CAPN15,7,0.996904519669902
12416,CAPN6,0,0.9995669096451906
12417,CAPN9,0,0.9998979296586026
12418,CAPRIN1,3,0.9996716307824124
12419,CAPRIN2,12,0.7447525183996875
12420,CAPSL,0,0.9990343753777332
12421,CAPZA1,5,0.6771993427726942
12422,CAPZA3,0,0.5544354471191759
12423,CARD10,0,0.9826037802197698
12424,CARD11,12,0.702242133221402
12425,CARD14,0,0.9997774329113392
12426,CARD17,0,0.999902253351124
12427,CARD9,1,0.6008811341919861
12428,CARMIL1,0,0.9993062294212485
12429,CARMIL2,0,0.9994996780373283
12430,CARNMT1,12,0.994818042752694
12431,"CARS,CARS1",1,0.8422513615018761
12432,CASK,1,0.9450374176703749
12433,CASKIN1,12,0.8695216218586621
12434,CASKIN2,10,0.9564383743805929
12435,CASP10,0,0.9981852284580035
12436,CASP4,0,0.9998313512161857
12437,CASQ1,0,0.7071373916380098
12438,CASS4,0,0.9995117144471396
12439,CAST,10,0.9736172241738983
12440,CASTOR2,1,0.9764994912823359
12441,CATSPERD,0,0.9981177225443485
12442,CAV2,7,0.9399014601442268
12443,CBFB,6,0.995620797874198
12444,CBLB,9,0.9997810821009614
12445,CBLL1,12,0.3747958899031026
12446,CBLL2,0,0.9342351472219147
12447,CBLN4,0,0.9987499728948624
12448,CBR1,6,0.9981606139974194
12449,"CBWD6,CBWD3,CBWD2,CBWD1,CBWD5",3,0.8261556161427835
12450,CBX1,5,0.9999942469673565
12451,CBX4,13,0.6316902249302108
12452,CBX6,1,0.9928827722564986
12453,CC2D2A,10,0.9800307807263354
12454,CC2D2B,0,0.9997357061801704
12455,CCAR1,5,0.9912129876526561
12456,CCDC102A,10,0.7300790775583208
12457,CCDC112,3,0.9970011412231552
12458,CCDC115,3,0.9171732215741553
12459,CCDC116,10,0.997968527437582
12460,CCDC120,1,0.9917802873605879
12461,CCDC121,10,0.6142475934298023
12462,CCDC124,3,0.9997186525882488
12463,CCDC137,1,0.7239842609504404
12464,CCDC14,5,0.9988393038899611
12465,CCDC144NL,10,0.6179258986307076
12466,CCDC149,12,0.9972380172325965
12467,CCDC151,1,0.9027325228303099
12468,CCDC153,7,0.6389071831396561
12469,CCDC155,0,0.9995958515774431
12470,CCDC170,0,0.9999493003962201
12471,CCDC175,2,0.7479674616352855
12472,CCDC179,10,0.8255257158429077
12473,CCDC182,0,0.9985949045613892
12474,CCDC183,8,0.872364209785689
12475,CCDC186,1,0.8356781219032536
12476,CCDC187,0,0.998882076726362
12477,CCDC188,0,0.906279232404215
12478,CCDC190,0,0.9998745201935367
12479,CCDC192,0,0.9991186790703882
12480,CCDC200,0,0.9998306180940403
12481,CCDC27,0,0.9999382858329723
12482,CCDC30,0,0.7914706166873288
12483,CCDC57,12,0.9788223928887027
12484,CCDC61,0,0.7833241968944709
12485,CCDC62,0,0.9869006218246194
12486,CCDC77,10,0.9990302529388864
12487,CCDC78,8,0.972100302156612
12488,CCDC80,0,0.9999548307879076
12489,CCDC82,1,0.9974318432098046
12490,CCDC85B,0,0.9998158637709529
12491,CCDC90B,3,0.9996758026838205
12492,CCDC96,0,0.9637796204927281
12493,CCER2,0,0.9996770531164736
12494,CCIN,0,0.9999233965684792
12495,CCL1,0,0.9974841177935444
12496,CCL11,0,0.9997429439403718
12497,CCL16,0,0.9993837174099363
12498,CCL17,0,0.9993725374280998
12499,CCL18,0,0.9999020823144873
12500,CCL19,0,0.9933517774943748
12501,CCL23,0,0.9999302171668509
12502,CCL24,0,0.9985400310684935
12503,"CCL4L1,CCL4,CCL4L2",0,0.9766465236141025
12504,CCM2,7,0.7196780989880787
12505,CCN3,8,0.9991606649888084
12506,CCN6,0,0.9998540767707924
12507,CCNA2,6,0.9438587854155017
12508,CCNB1,6,0.9995919738303767
12509,CCNB2,6,0.999464287722681
12510,CCNE1,10,0.817314251411574
12511,CCNG1,6,0.992559800190748
12512,CCNG2,5,0.9998018870174578
12513,CCNI,4,0.9896154434702057
12514,CCNJ,10,0.9660681512343415
12515,CCNJL,0,0.9093962838265254
12516,CCNL1,10,0.8835548804403249
12517,CCNO,10,0.9988914543785665
12518,CCR10,1,0.7961612714351862
12519,CCR4,0,0.9908531769136594
12520,CCSAP,1,0.9832743840901811
12521,CCT2,3,0.9996359190639144
12522,CCT4,3,0.9706659370143418
12523,CCT7,4,0.924506981031488
12524,"CCT8,FMO5",3,0.9970365975349818
12525,CCT8L2,14,0.5067473539961017
12526,CD14,0,0.9992366761716387
12527,CD160,0,0.9326051545024449
12528,CD164,6,0.9997925611150815
12529,CD177,0,0.5624540291600802
12530,CD1B,0,0.9993218897616768
12531,CD1D,8,0.8352399589432316
12532,CD200,9,0.6434747125883227
12533,CD200R1,0,0.7475424231720652
12534,CD200R1L,0,0.9997551605682564
12535,CD24,3,0.9950947067598678
12536,CD300A,0,0.9940232949453457
12537,CD300C,0,0.9906102023870651
12538,CD300LF,0,0.9999117152538278
12539,CD34,8,0.9842885531914327
12540,CD36,0,0.9997843718407462
12541,CD37,0,0.9917014661377305
12542,CD3E,0,0.998611278751539
12543,CD4,0,0.9988784109644347
12544,CD47,12,0.8112315703504643
12545,CD52,0,0.9985788548412307
12546,CD53,0,0.9970980635224262
12547,CD55,0,0.9813080147910727
12548,CD58,10,0.9989857696333485
12549,CD80,0,0.961359292603437
12550,CD82,2,0.44629877716427024
12551,CDC123,3,0.990578093982458
12552,CDC14B,10,0.961534870470956
12553,CDC14C,0,0.9997832925154679
12554,CDC23,0,0.9994535746404107
12555,CDC25C,10,0.9901433498611721
12556,CDC26,5,0.7982805374003139
12557,CDC27,4,0.9273340683918377
12558,CDC42BPA,12,0.7298946750159035
12559,CDC42EP2,12,0.9965426679776621
12560,CDC7,12,0.8515660466592304
12561,CDCA5,6,0.8887298951360533
12562,CDCA7L,6,0.9999964329426408
12563,CDCP2,10,0.9994708041242042
12564,CDH10,1,0.9927957924079288
12565,CDH12,12,0.9801257830313843
12566,CDH22,0,0.8124977212256504
12567,CDH23,14,0.9607023722173669
12568,CDH3,12,0.6381673735998988
12569,CDH6,8,0.9993688177272094
12570,CDHR1,10,0.9970422187735754
12571,CDIPT,1,0.9840015368609498
12572,CDK1,6,0.9998176535830288
12573,CDK17,14,0.9995712036343716
12574,CDK2,6,0.9974816220231563
12575,"CDK4,TSPAN31",6,0.9806305975645021
12576,CDK5,1,0.5437633215704236
12577,CDK5R2,12,0.8712190893735909
12578,CDK5RAP1,10,0.48560832135685916
12579,CDK5RAP2,2,0.9943385354249514
12580,CDKAL1,6,0.9945887070980538
12581,CDKL1,8,0.9278709087917827
12582,CDKN1A,10,0.9616516630018745
12583,CDKN1B,5,0.9997510644755034
12584,CDKN1C,12,0.5927192476362251
12585,CDKN2C,6,0.9995200584212851
12586,CDKN2D,1,0.9422769483940501
12587,CDKN3,6,0.936714092340959
12588,CDNF,0,0.9992457443366692
12589,CDON,5,0.9994942420925189
12590,CDRT4,1,0.9894928392650432
12591,CDS1,12,0.9299500541516821
12592,CDV3,3,0.9998589789986227
12593,"CDY2A,CDY1,CDY2B,CDY1B",0,0.9990026850257707
12594,"CEACAM1,CEACAM3,CEACAM6",10,0.9656878505322851
12595,CEACAM18,0,0.9984954045766821
12596,CEACAM19,8,0.9990886231707264
12597,CEACAM20,0,0.9998902364599157
12598,CEACAM21,0,0.9992966969633438
12599,CEACAM4,8,0.726125069335589
12600,CEBPA,0,0.9998244797956044
12601,CEBPB,8,0.8128187394904229
12602,CEBPE,0,0.9996569284786361
12603,CECR2,6,0.6787780599078331
12604,CELA2A,10,0.9052216908795169
12605,CELF2,1,0.5422172804815621
12606,CELF4,1,0.9682456192151491
12607,CELF6,12,0.996851044041933
12608,CEMIP2,14,0.9999809769784005
12609,CENPC,14,0.9816295471058729
12610,CENPE,2,0.9954663122666566
12611,CENPH,10,0.8709271460103414
12612,CENPK,6,0.9987059475347839
12613,CENPL,10,0.8935803109382945
12614,CENPO,6,0.8839692279705721
12615,CENPX,3,0.9846555166700249
12616,CEP128,10,0.6025937968463145
12617,CEP162,12,0.9880351386913047
12618,CEP170B,9,0.7651257693361304
12620,CEP290,1,0.9455562175256528
12621,CEP57L1,13,0.4663147745852698
12622,CEP72,0,0.9799679478964236
12623,CEP83,10,0.8872285108734668
12624,CEP95,6,0.9979945117730282
12625,CEP97,5,0.9998483567184518
12626,CER1,10,0.9696455771095673
12627,CERKL,0,0.9998945996125077
12628,CERS2,6,0.9997586830096196
12629,CERS4,1,0.9926486055837255
12630,"CFAP126,SDHC",0,0.9859783041982293
12631,CFAP299,0,0.9876020631682783
12632,CFAP300,10,0.6939177633643114
12633,CFAP36,3,0.9991918580705532
12634,CFAP410,10,0.9781880437111935
12635,CFAP65,0,0.9989803263478148
12636,CFAP70,0,0.9880558048584247
12637,CFAP74,0,0.9962449842705648
12638,CFAP77,0,0.999823237614642
12639,"CFC1,CFC1B",0,0.904560698950376
12640,CFHR3,0,0.9996618065690772
12641,CFL1,3,0.9997529233346231
12642,CFLAR,0,0.9992223775964819
12643,"CGB5,CGB8,CGB7,CGB1,CGB3,CGB2",6,0.999345282679539
12644,CGN,0,0.9354985394788058
12645,CGRRF1,6,0.863256041633719
12646,CHAD,0,0.9997844872197627
12647,CHAF1B,2,0.9865332272614808
12648,CHAT,0,0.817955429048062
12649,CHCHD1,0,0.7165130368476946
12650,CHCHD2,5,0.9999136763350883
12651,CHCHD7,10,0.878804812360579
12652,CHD1,14,0.9892680601268407
12653,CHD3,9,0.9141026965300243
12654,CHD5,1,0.9652604512849418
12655,CHD6,14,0.9812129746801149
12656,CHD8,1,0.6388174161744274
12657,CHEK2,10,0.8869684933427466
12658,CHERP,12,0.8648946978553083
12659,CHFR,1,0.5598087805302104
12660,CHGA,12,0.9991751272259668
12661,CHGB,1,0.7832378677283978
12662,CHL1,9,0.6089063430698821
12663,CHMP1A,9,0.9764443934165924
12664,CHMP2B,12,0.7993164347045317
12665,CHMP5,1,0.95681880758952
12666,CHORDC1,0,0.9998529593722972
12667,CHPF,9,0.8712991068558104
12668,CHPF2,12,0.5183734305826039
12669,CHRAC1,10,0.7494488685061067
12670,CHRDL1,6,0.8829028534274102
12671,CHRDL2,10,0.8975680830560389
12672,CHRM3,8,0.9768374493583447
12673,CHRM4,0,0.9976952158999979
12674,CHRNA3,0,0.992019188613108
12675,"CHRNB2,ADAR",4,0.9998658164359082
12676,CHRNB3,0,0.9998873374318882
12677,CHRNB4,0,0.9986768052948057
12678,CHRNG,0,0.9973061962719786
12679,CHST11,1,0.9780283760653957
12680,CHST15,1,0.9947467715543019
12681,CHST5,10,0.9915197555552884
12682,CHST6,0,0.9974806944278705
12683,CHST9,10,0.9256583234407494
12684,"CHTF8,DERPC",2,0.9987537120474976
12685,CHTOP,4,0.9999963994477234
12686,"CHURC1-FNTB,FNTB",10,0.7905359809517769
12687,CIAO1,3,0.7883453864119178
12688,CIB3,0,0.9995171271194572
12689,CILP,0,0.9906227935449476
12690,CIRBP,4,0.9770095034028354
12691,CISD1,8,0.7157733175571246
12692,CITED4,0,0.9839028271152758
12693,CIZ1,1,0.4421869250527901
12694,CKAP2,6,0.9987735365769327
12695,CKAP2L,10,0.5710810575252825
12696,CKM,0,0.9999724985554885
12697,"CKMT1A,CKMT1B",1,0.7396688768463783
12698,CKS2,6,0.9999089521044701
12699,CLASP2,1,0.9752455782951839
12700,CLCA1,10,0.9486401215483444
12701,CLCA2,0,0.9999032988443145
12702,CLCN1,0,0.9921797507429663
12703,CLCN4,12,0.9244848230418599
12704,CLCN5,0,0.9990545279023396
12705,CLCN6,12,0.8113334715949865
12706,CLDN1,0,0.9998485572019254
12707,CLDN10,0,0.999631679488889
12708,CLDN12,0,0.9516788918939336
12709,CLDN16,0,0.926303764629406
12710,CLDN18,0,0.9844079215335316
12711,CLDN19,0,0.9118488041916571
12712,"CLDN24,WWC2,CLDN22",0,0.9981531950333075
12713,CLDND1,6,0.9006260143567099
12714,CLEC12A,0,0.999954982584987
12715,CLEC1B,0,0.9972758487622174
12716,CLEC4D,0,0.9941566071669641
12717,CLEC4F,0,0.9998922374592802
12718,CLEC4G,0,0.9997878758249965
12719,CLEC4M,0,0.9999431948819529
12720,CLEC7A,0,0.999971733205761
12721,CLIC1,6,0.9994527533467034
12722,CLIC4,6,0.9999978990442167
12723,CLIP2,3,0.7674744673887983
12724,CLIP3,3,0.9868305732799693
12725,CLK4,10,0.9970266140026866
12726,CLMP,2,0.8435576161658931
12727,CLNK,0,0.9996758898641671
12728,CLNS1A,6,0.807156363974425
12729,CLPB,8,0.9299190541204823
12730,CLPSL1,0,0.9987559563774382
12731,CLPTM1,12,0.9968446195384071
12732,CLPX,13,0.994710696923841
12733,CLRN2,0,0.996401115742102
12734,CLRN3,0,0.9791890101406792
12735,CLSPN,10,0.7060443555039697
12736,CLSTN1,1,0.8495550524663436
12737,CLSTN3,1,0.7906045483777039
12738,CLTA,3,0.9992588183387329
12739,CLTB,1,0.9878999338984676
12740,CLTC,3,0.9932525096643783
12741,CLTCL1,12,0.9996295782652568
12742,CLUAP1,13,0.4859802941959904
12743,CLUH,9,0.5300530608175216
12744,CLUL1,0,0.9999039566794085
12745,"CMC4,MTCP1",0,0.7029332099685482
12746,CMKLR1,0,0.9964936882827116
12747,CMTM5,0,0.9895958474412266
12748,CMTM6,0,0.9565101803825525
12749,CMTR1,2,0.9999686132572077
12750,CNDP2,12,0.9892574093200706
12751,CNEP1R1,10,0.9977974859790983
12752,CNGA4,0,0.8579681978243587
12753,CNIH2,1,0.5413069821865789
12754,CNKSR3,10,0.9989203624842673
12755,CNMD,0,0.71838226157744
12756,CNN1,0,0.9941591301934342
12757,CNN2,10,0.8539024799847973
12758,CNNM2,12,0.7171975039487284
12759,CNNM4,12,0.8720722739574476
12760,CNOT1,10,0.9879976882956054
12761,CNOT2,5,0.9810819967069362
12762,CNOT4,4,0.9659007279435498
12763,CNOT6,5,0.9722552508756013
12764,CNOT7,5,0.9999990886372278
12765,CNOT8,3,0.999787654050483
12766,CNP,3,0.9481257593199953
12767,CNPPD1,3,0.975967645357501
12768,CNPY2,0,0.8502391404253005
12769,CNPY3,12,0.8073173462883431
12770,"CNPY3-GNMT,GNMT",0,0.9977261682295266
12771,CNPY4,0,0.9979904292632077
12772,CNR2,0,0.9999313258569289
12773,CNTN1,1,0.8453576631628489
12774,CNTRL,6,0.9615439542617141
12775,COA1,6,0.9974355726725348
12776,COA7,1,0.6663411366745564
12777,COBLL1,0,0.9948333128520367
12778,COG2,10,0.5884915760307041
12779,COG3,8,0.998866953572451
12780,COG7,0,0.9856519246262604
12781,COL11A1,6,0.9997214490648004
12782,COL13A1,12,0.999693059364404
12783,COL16A1,0,0.9999247809329631
12784,COL1A2,6,0.934507103460048
12785,COL22A1,0,0.9994245017365335
12786,COL23A1,0,0.9997030581159752
12787,COL25A1,12,0.8439098363452089
12788,COL27A1,2,0.9001014021556706
12789,COL3A1,0,0.9999622496053845
12790,COL4A4,0,0.9980335874380094
12791,COL4A5,6,0.9999953993770735
12792,COL5A1,10,0.48918118816507006
12793,COL6A2,0,0.6189271612139917
12794,COL8A2,0,0.9874126697502296
12795,COL9A1,10,0.9972084454994676
12796,COL9A3,7,0.9999983726226602
12797,COMMD3,1,0.9107790480311353
12798,COMMD6,0,0.997378184103055
12799,COMMD8,0,0.60564793748684
12800,COMP,0,0.9846442467827301
12801,COMTD1,1,0.9356715623074576
12802,COPA,4,0.9999892701624354
12803,COPE,3,0.9410435331547171
12804,COPZ1,4,0.9852268231408519
12805,COQ5,10,0.9462375249160518
12806,CORO1A,9,0.49847037572382313
12807,"CORO1B,PTPRCAP",0,0.9838164717134661
12808,CORO2A,8,0.89123478624818
12809,CORO2B,6,0.5092972845464521
12810,CORO7,8,0.8807477981394272
12811,COX5A,3,0.9931648482297099
12812,COX6A1,3,0.9999508154396543
12813,COX6A2,0,0.9101141951483404
12814,COX6B1,4,0.9999432352504324
12815,COX6C,3,0.9783799794055353
12816,COX7A2L,4,0.9999643904108635
12817,COX7C,4,0.8979311269897929
12818,COX8C,10,0.8033757994182842
12819,CPA2,0,0.999889372517046
12820,CPAMD8,10,0.9312848726603143
12821,CPB2,0,0.9926144909976551
12822,CPEB3,1,0.6593402777118174
12823,CPEB4,1,0.9920046432416576
12824,CPLANE1,1,0.7586491842753595
12825,CPN1,0,0.9998136878730332
12826,CPNE5,12,0.9965985285388685
12827,CPQ,0,0.9995924177966987
12828,CPSF6,5,0.9799138024383165
12829,CPT1A,0,0.989816013309991
12830,CPT1C,1,0.8992918615736243
12831,CPT2,0,0.6614982790202085
12832,CPVL,12,0.682127117821636
12833,CPXM1,10,0.9490092475548259
12834,CRADD,10,0.9993480843642484
12835,CRB1,10,0.9982248790154025
12836,CRCT1,0,0.9993020711305064
12837,CREB3L2,0,0.9974128084705177
12838,CREB3L3,0,0.9975199379515399
